ferry,lib/ferry_voice.swf:ferry_089,nathan,"It seems that he doesn't want to leave the glove."
ferry,lib/ferry_voice.swf:ferry_090,nathan,"Maybe I could persuade him to move out somehow..."
ferry,lib/ferry_voice.swf:ferry_091,nathan,"Good idea, but the can is closed and full of Dr. Pepper."
ferry,lib/ferry_voice.swf:ferry_092,nathan,"Good idea, but the can is full of Dr. Pepper."
ferry,lib/ferry_voice.swf:ferry_093,nathan,"Well, maybe I could give away an empty can."
ferry,lib/ferry_voice.swf:ferry_094,nathan,"Let's see ..."
ferry,lib/ferry_voice.swf:ferry_095,nathan,"Now the crab is living comfortably in a Dr. Pepper can."
ferry,lib/ferry_voice.swf:ferry_096,nathan,"He has a good taste."
ferry,lib/ferry_voice.swf:ferry_100,nathan,"No. He's had more than enough adventures for one day."
ferry,lib/ferry_voice.swf:ferry_101,nathan,"It seems she's not feeling well."
ferry,lib/ferry_voice.swf:ferry_102,nathan,"Nora, may I ask you something?"
ferry,lib/ferry_voice.swf:ferry_103,nora,"Not right now please, Nathan."
ferry,lib/ferry_voice.swf:ferry_104,nathan,"Sorry."
ferry,lib/ferry_voice.swf:ferry_105,nathan,"That wouldn't be nice."
ferry,lib/ferry_voice.swf:ferry_106,nathan,"These boxes contain unmarked bottles."
ferry,lib/ferry_voice.swf:ferry_107,nathan,"It smells like strong whiskey."
ferry,lib/ferry_voice.swf:ferry_108,nathan,"I'll take one."
ferry,lib/ferry_voice.swf:ferry_109,sailor,"No, you won't."
ferry,lib/ferry_voice.swf:ferry_111,nathan,"Right, I won't."
ferry,lib/ferry_voice.swf:ferry_112,nathan,"Well, he said I can have one..."
ferry,lib/ferry_voice.swf:ferry_113,nathan,"I've already taken my share."
ferry,lib/ferry_voice.swf:ferry_114,nathan,"Hi, I'm Nathan. And you are ..."
ferry,lib/ferry_voice.swf:ferry_115,sailor,"I'm Martin Munchkin McManus."
ferry,lib/ferry_voice.swf:ferry_116,nathan,"Is your name really ""Munchkin""?"
ferry,lib/ferry_voice.swf:ferry_117,sailor,"Aye."
ferry,lib/ferry_voice.swf:ferry_118,nathan,"Your parents must have liked ""The Wizard of Oz""."
ferry,lib/ferry_voice.swf:ferry_119,sailor,"I have no idea what you are talking about, kid."
ferry,lib/ferry_voice.swf:ferry_120,nathan,"Is your name really Martin ""Munchkin"" McManus?"
ferry,lib/ferry_voice.swf:ferry_124,nathan,"Is that your dog?"
ferry,lib/ferry_voice.swf:ferry_125,sailor,"Aye. T'is me mate."
ferry,lib/ferry_voice.swf:ferry_126,nathan,"What is his name?"
ferry,lib/ferry_voice.swf:ferry_127,sailor,"His name is Shroom. Right boy?"
ferry,lib/ferry_voice.swf:ferry_129,nathan,"Shroom? As in Mushroom?"
ferry,lib/ferry_voice.swf:ferry_130,sailor,"Aye. He's a mushroom searching kind of dog."
ferry,lib/ferry_voice.swf:ferry_131,nathan,"Really?! I've heard of those!"
ferry,lib/ferry_voice.swf:ferry_132,sailor,"Aye. If you show old Shroom here the name of the mushroom that you're searching for, he'll be on his feet in a second to find it for you."
ferry,lib/ferry_voice.swf:ferry_133,nathan,"He has to see it written down somewhere? That means he can read, too! Wow."
ferry,lib/ferry_voice.swf:ferry_135,nathan,"You said your dog can find mushrooms?"
ferry,lib/ferry_voice.swf:ferry_137,nathan,"Fascinating..."
ferry,lib/ferry_voice.swf:ferry_138,nathan,"I'm kind of stuck right now. Can you help?"
ferry,lib/ferry_voice.swf:ferry_139,sailor,"I've been at the shores of Africa, I've wrestled the boxers of China, and I've seen the ghost of the pirate captain Stoertebecker."
ferry,lib/ferry_voice.swf:ferry_140,sailor,"...but still the most useful ideas and hints I've ever found are in the book ""Capt'n Matt's Guide to Life""."
ferry,lib/ferry_voice.swf:ferry_141,sailor,"Here, I happen to have a copy that I could give you."
ferry,lib/ferry_voice.swf:ferry_142,nathan,"Wow, thanks! ""Capt'n Matt's Guide to Life"". This sounds good. Sometimes I need guidance."
ferry,lib/ferry_voice.swf:ferry_143,sailor,"Aye. We all do, kid."
ferry,lib/ferry_voice.swf:ferry_144,nathan,"Don't you need this book? It sounds like it's important to you."
ferry,lib/ferry_voice.swf:ferry_145,sailor,"Aye. It is, but I have about fifty more copies at home. You can keep it, boy."
ferry,lib/ferry_voice.swf:ferry_146,nathan,"So giving me this copy won't diminish your collection?"
ferry,lib/ferry_voice.swf:ferry_147,sailor,"Naw, I like to give them to strangers whenever possible. It spreads the word."
ferry,lib/ferry_voice.swf:ferry_148,nathan,"It's dark. You are standing at an old pier. Alone. With a couple of boxes containing unlabeled bottles of alcohol."
ferry,lib/ferry_voice.swf:ferry_149,nathan,"Hey! Are you doing something illegal?"
ferry,lib/ferry_voice.swf:ferry_150,sailor,"Aye aye."
ferry,lib/ferry_voice.swf:ferry_151,nathan,"May I have a bottle?"
ferry,lib/ferry_voice.swf:ferry_152,sailor,"Aye. Take one. Ten percent of the goods are meant to be used to bribe officials and those who know too much."
ferry,lib/ferry_voice.swf:ferry_154,nathan,"Aren't you afraid that I'm going to report you?"
ferry,lib/ferry_voice.swf:ferry_155,sailor,"No. You've officially been bribed."
ferry,lib/ferry_voice.swf:ferry_156,nathan,"I guess you're right. And I might need a bottle."
ferry,lib/ferry_voice.swf:ferry_157,nathan,"So you aren't afraid that I'm going to report your shady activities?"
ferry,lib/ferry_voice.swf:ferry_158,sailor,"No. I said you could take a bottle. You've been officially bribed."
ferry,lib/ferry_voice.swf:ferry_160,nathan,"Bye."
ferry,lib/ferry_voice.swf:ferry_161,nathan,"How are you?"
ferry,lib/ferry_voice.swf:ferry_163,nathan,"Do you know what time it is?"
ferry,lib/ferry_voice.swf:ferry_164,shroom,"......"
ferry,lib/ferry_voice.swf:ferry_165,nathan,"That late?"
